AEZ_NAME,week_start,sm_surface,VV,VH,NDVI,LST,Rainfall_7d,Rainfall_7d_lag,ET,LAI,NDWI,NDMI,Temp_7d,Temp_7d_lagged,landcover,elevation,slope
High Ganges River Floodplain,2022-04-02,0.095858306,-8.697546543065293,-15.70077753805394,0.5920000000000001,27.32000000000005,2.460451126098633,6.172036170959473,14.95,1.15,0.20220037,0.4467402,29.397031765892397,29.55638756524951,40,12,2.11251
Ganges Tidal Floodplain,2022-04-02,0.19043392,-10.784349997069544,-18.514088038020404,0.5006,31.77000000000004,0.0,4.661819934844971,11.1,0.95,0.07219484,0.30879492,28.49168857392812,28.61637640453523,40,4,2.2087178
Middle Meghna River Floodplain,2022-04-02,0.099588536,-8.577368266814016,-15.621985417822824,0.5588000000000001,29.750000000000057,9.516730308532717,8.431316375732422,19.950000000000003,1.7000000000000002,0.19547406,0.47520462,28.89999633062456,27.914809254237586,40,6,2.95851
Lower Meghna River Floodplain,2022-04-02,0.06399741,-7.627264295205319,-15.15725803795859,0.5891000000000001,28.510000000000048,0.0,21.28979110717773,23.65,7.800000000000001,0.26669073,0.57258064,28.899984704880524,28.26649963742216,10,10,2.110285
Old Meghna Estuarine Floodplain,2022-04-02,0.1092686,-7.754434559206409,-14.06441946205578,0.6892,29.31,12.619677543640137,8.482151985168457,20.9,1.15,0.24751338,0.50034505,28.954125794910283,27.808840597243545,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2022-04-02,0.15479101,-8.453047049913536,-15.300130789030648,0.5191,30.620000000000005,23.75167655944824,19.854616165161133,12.5,1.15,0.0404262,0.24531133,26.263730984642397,24.311072740100716,10,20,3.447917
Sylhet Basin,2022-04-02,0.11930507,-10.28713428480368,-16.155944761590682,0.6382,24.250000000000057,25.10738754272461,54.28166961669922,12.05,0.5,0.22837298,0.51584417,27.10028464907691,25.489504659743545,90,8,1.8543341
Northern and Eastern Piedmont Plains,2022-04-02,0.12605163,-10.092120852772888,-16.136135476799936,0.5067,24.07000000000005,22.392923831939697,43.02496337890625,13.15,0.8,0.15623374,0.43955094,26.819639187767397,25.353146307809027,40,6,1.0212765
Chittagong Coastal Plain,2022-04-02,0.08867632,-7.815093462478424,-14.545862000597694,0.5963,28.230000000000015,0.0,0.0,18.7,1.35,0.07877508,0.3559862,27.405832454136487,27.01584859575547,10,9,2.003672
Level Barind Tract,2022-04-02,0.100800514,-6.620246903145324,-15.647189739713887,0.5305,29.31,15.52267837524414,5.084194183349609,17.45,1.8,0.19048458,0.4582344,27.51710245041625,26.423354176112586,40,21,1.023255
High Barind Tract,2022-04-02,0.1082855,-10.23828695199224,-16.339082499878565,0.671,28.650000000000038,10.022125244140623,3.709714651107788,25.5,2.25,0.31799307,0.61672324,28.37924437749956,27.393103990100716,40,27,4.800704
North-Eastern Barind Tract,2022-04-02,0.11308875,-9.262844464349204,-16.289793689889144,0.7291000000000001,27.610000000000014,0.0,7.218544960021973,22.200000000000003,1.05,0.1884943,0.45476004,26.293585895356728,25.584417234148304,40,28,0.92740995
Northern and Eastern Hills,2022-04-02,0.15566677,-6.941831155791496,-13.65392364948328,0.4846,29.81,0.0,0.0,16.400000000000002,1.35,0.06902753,0.29904187,27.449359239850764,26.75114202953523,10,44,6.833596
Akhaura Terrace,2022-04-02,0.112641335,-8.571633204789869,-14.80733181733347,0.6668000000000001,29.950000000000045,11.733688354492188,0.0,17.55,1.65,0.12724578,0.3797325,28.5943438938686,27.00905916123168,10,20,6.139173
Active Tista Floodplain,2022-04-09,0.2265297,-4.587859612451458,-12.267776083585623,0.4523,26.63000000000005,92.66387939453124,41.97672653198242,14.2,0.9,0.11037213,0.3235183,24.690545290992414,24.214240192231728,40,33,1.3866117
Tista Meander Floodplain,2022-04-09,0.15846461,-8.283817714118241,-15.866600148206146,0.4889,25.250000000000057,36.639790534973145,27.77549743652344,19.3,2.3000000000000003,0.20211741,0.47229862,25.322869509742414,25.43693131946384,40,30,2.9639122
Karatoya-Bangali Floodplain,2022-04-09,0.0844246,-8.46917528579568,-15.20034368525292,0.6312,30.090000000000032,0.0,11.299647331237791,21.65,1.2000000000000002,0.21697739,0.45081967,28.340924290248324,28.519532230922152,10,17,0.92740995
Lower Atrai Basin,2022-04-09,0.07052384,-10.213118922466627,-16.552527970568633,0.6649,30.03000000000003,0.0,13.95345687866211,24.5,1.5,0.22386347,0.4432606,28.533969770159047,28.493048785981728,40,13,1.3783625
Lower Purnabhaba Floodplain,2022-04-09,0.07167616,-12.715316180159952,-17.967097971634825,0.7196,29.77000000000004,0.0,7.479123115539551,30.950000000000003,2.15,0.28814936,0.5437743,27.973969305129287,28.1941974094936,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2022-04-09,0.1111501,-9.584205607075509,-15.597781033754686,0.7502000000000001,28.670000000000016,10.892879486083984,17.3283634185791,20.25,1.65,0.23965721,0.4958103,26.890810357956692,27.50895280383884,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2022-04-09,0.14007613,-5.410901570463886,-13.19434899645137,0.7077,29.430000000000007,4.935835361480713,15.62248992919922,16.8,1.05,0.21473011,0.5084569,28.039154852004287,28.42502655755908,10,24,1.0177696
Old Brahmaputra Floodplain,2022-04-09,0.16426513,-11.740368494773564,-18.72531255934473,0.5227,25.80000000000001,10.974872589111328,12.262768745422363,10.6,0.95,0.19027437,0.4317145,26.83844800676621,27.67965360369004,40,14,3.8419693
Active Ganges Floodplain,2022-04-09,0.07886441,-18.898853603647986,-25.73994791151074,0.0765,29.730000000000015,5.512300968170166,9.432982444763184,1.75,0.35,0.04939422,0.21510792,29.887985302153083,29.292562829880524,80,10,5.383606
High Ganges River Floodplain,2022-04-09,0.09848939,-9.87538410568096,-15.9861398058071,0.5920000000000001,28.340000000000032,4.0387725830078125,2.460451126098633,13.25,1.4500000000000002,0.19693512,0.4784535,30.50948595319477,29.397031765892397,40,12,2.11251
Low Ganges River Floodplain,2022-04-09,0.124993905,-6.267064881792431,-14.635621844246517,0.6021000000000001,30.950000000000045,7.573014259338379,4.930412769317627,14.2,1.4,0.17307693,0.43816727,29.76526394798645,29.10636491321384,40,9,2.0225782
Ganges Tidal Floodplain,2022-04-09,0.17632829,-8.099552803408734,-15.168357207423844,0.5006,31.750000000000057,7.816561698913574,0.0,9.4,0.55,0.023867808,0.26838514,29.26906556629001,28.49168857392812,40,4,2.2087178
Gopalganj-Khulna Bils,2022-04-09,0.2880139,-8.08948354722282,-15.475537878909138,0.5117,29.700000000000045,4.2337188720703125,0.0,10.75,1.0,0.21637426,0.46663308,29.70131072998049,28.92216662452336,40,6,0.92740995
Arial Bil,2022-04-09,0.09308805,-10.882680688613345,-15.975341029863928,0.7148,27.870000000000005,13.66314697265625,12.193564414978027,22.25,1.5,0.3514714,0.65578234,29.26833314441501,28.870362309047152,40,6,2.2252872
Middle Meghna River Floodplain,2022-04-09,0.14249083,-9.632636726366515,-15.908756348236562,0.5588000000000001,28.02000000000004,10.651546478271484,9.516730308532717,16.75,1.15,0.17872126,0.44556493,28.99818572998049,28.89999633062456,40,6,2.95851
Old Meghna Estuarine Floodplain,2022-04-09,0.11932363,-7.437417913709879,-13.918997683418992,0.6892,26.79000000000002,0.0,12.619677543640137,18.35,1.2000000000000002,0.2617051,0.5534524,29.09365634009953,28.954125794910283,10,12,0.92740995
Sylhet Basin,2022-04-09,0.18994185,-10.274290001050874,-16.312200594947942,0.6382,23.06,45.10084438323975,25.10738754272461,14.45,0.45,0.27403846,0.61848533,26.217877415248324,27.10028464907691,90,8,1.8543341
Northern and Eastern Piedmont Plains,2022-04-09,0.19822738,-9.556232085188311,-15.438522355839648,0.5067,24.07000000000005,43.62576103210449,22.392923831939697,13.15,0.8500000000000001,0.1795302,0.4919355,25.925780596051936,26.819639187767397,40,6,1.0212765
Chittagong Coastal Plain,2022-04-09,0.08134451,-8.304522163217117,-13.845104178082684,0.5963,28.700000000000045,0.0,0.0,16.7,1.25,0.06945731,0.32279497,28.498778642926936,27.405832454136487,10,9,2.003672
Level Barind Tract,2022-04-09,0.068994425,-7.88320153390648,-15.302837774504374,0.5305,31.99000000000001,0.0,15.52267837524414,11.5,1.4,0.16494708,0.38948378,27.29767652239121,27.51710245041625,40,21,1.023255
High Barind Tract,2022-04-09,0.07114673,-8.246836639461803,-15.119688391951136,0.671,29.970000000000027,0.0,10.022125244140623,22.0,2.0,0.24276473,0.5426881,28.40016908191501,28.37924437749956,40,27,4.800704
North-Eastern Barind Tract,2022-04-09,0.14544614,-7.883590629932797,-16.374179725094603,0.7291000000000001,28.53000000000003,21.80802345275879,0.0,21.450000000000003,1.6,0.08640406,0.24590164,25.96677296956381,26.293585895356728,40,28,0.92740995
Madhupur Tract,2022-04-09,0.13698241,-7.894945082542295,-14.986352349487476,0.5810000000000001,29.900000000000038,5.837395668029785,17.144222259521484,6.550000000000001,1.5,0.10861423,0.39559945,28.18537183489121,28.48023721604125,10,19,1.8543341
Akhaura Terrace,2022-04-09,0.13849467,-8.523264113892798,-14.77273711000392,0.6668000000000001,29.700000000000045,18.700082778930664,11.733688354492188,17.150000000000002,1.35,0.18375412,0.49694613,28.613640994117414,28.5943438938686,10,20,6.139173
Active Tista Floodplain,2022-04-16,0.23996411,-4.444652006902512,-12.701595322669334,-9999.0,26.63000000000005,52.38345718383789,92.66387939453124,12.6,1.4,0.16071142,0.4107108,24.730734307425397,24.690545290992414,40,33,1.3866117
Tista Meander Floodplain,2022-04-16,0.16818295,-7.415459049534816,-14.853265699224307,-9999.0,26.250000000000057,27.668607234954838,36.639790534973145,18.8,3.7,0.20983762,0.47293666,25.291920598347986,25.322869509742414,40,30,2.9639122
Karatoya-Bangali Floodplain,2022-04-16,0.1425302,-8.175147749520148,-13.462889469922224,-9999.0,30.090000000000032,31.372289657592773,0.0,20.200000000000003,0.5,0.262215,0.52890116,27.134391766502745,28.340924290248324,10,17,0.92740995
Lower Atrai Basin,2022-04-16,0.11133007,-7.981859639258678,-13.270406455171798,-9999.0,30.03000000000003,38.9390754699707,0.0,20.0,1.9,0.35352924,0.63423556,27.382427015758708,28.533969770159047,40,13,1.3783625
Lower Purnabhaba Floodplain,2022-04-16,0.11113062,-10.591461519446645,-16.129610175875012,-9999.0,29.77000000000004,19.887739181518555,0.0,26.6,2.0,0.345985,0.6391859,27.684498723347986,27.973969305129287,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2022-04-16,0.18406571,-8.96852470588236,-14.837591310340157,-9999.0,28.670000000000016,50.48403549194336,10.892879486083984,19.3,1.5,0.26006567,0.5194832,26.319682875133708,26.890810357956692,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2022-04-16,0.21771897,-4.136191532040804,-12.77533966592318,-9999.0,29.730000000000015,62.33262634277344,4.935835361480713,18.7,1.2000000000000002,0.20591101,0.4929634,26.772842752365875,28.039154852004287,10,24,1.0177696
Old Brahmaputra Floodplain,2022-04-16,0.18175128,-10.261096768322153,-17.10881937832161,-9999.0,25.250000000000057,56.804325103759766,10.974872589111328,9.8,0.8,0.14373286,0.37349865,26.244487562633708,26.83844800676621,40,14,3.8419693
Active Ganges Floodplain,2022-04-16,0.15980697,-13.06952188703175,-22.054517458587384,-9999.0,30.370000000000005,29.203725814819336,5.512300968170166,2.7,0.5,0.03986711,0.16069221,28.062707428705156,29.887985302153083,80,10,5.383606
High Ganges River Floodplain,2022-04-16,0.105325736,-7.677749743579806,-15.032482162075569,-9999.0,29.750000000000057,16.90141785144806,4.0387725830078125,12.4,1.5,0.20081343,0.46677706,28.65643417721708,30.50948595319477,40,12,2.11251
Low Ganges River Floodplain,2022-04-16,0.17003308,-5.767281177932018,-12.839138637563334,-9999.0,30.99000000000001,41.73023319244385,7.573014259338379,15.6,1.5,0.2045952,0.4952467,28.661375118437263,29.76526394798645,40,9,2.0225782
Gopalganj-Khulna Bils,2022-04-16,0.31502318,-8.32551450612548,-16.016472674787124,-9999.0,29.350000000000023,18.310550689697266,4.2337188720703125,10.6,1.0,0.14894524,0.36506328,29.24505722409208,29.70131072998049,40,6,0.92740995
Middle Meghna River Floodplain,2022-04-16,0.16972083,-8.214832490371624,-14.745753394541584,-9999.0,26.33000000000004,107.97538375854492,10.651546478271484,15.2,0.7000000000000001,0.19231355,0.4157914,27.726583916800397,28.99818572998049,40,6,2.95851
Old Meghna Estuarine Floodplain,2022-04-16,0.15642388,-6.511158765920701,-13.933411547141638,-9999.0,24.27000000000004,91.82980346679688,0.0,16.1,1.3,0.21885157,0.47702408,27.92008280072895,29.09365634009953,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2022-04-16,0.22961757,-7.586861536104936,-14.43633631995388,-9999.0,25.750000000000057,73.61947631835938,86.52299404144287,13.4,1.2000000000000002,0.25209257,0.5829443,25.723282205490875,25.42023511614121,10,20,3.447917
Sylhet Basin,2022-04-16,0.19498502,-9.861157635162623,-16.229163926623972,-9999.0,21.870000000000005,116.71417617797852,45.10084438323975,15.1,0.7000000000000001,0.1367074,0.37832117,26.0855171385266,26.217877415248324,90,8,1.8543341
Chittagong Coastal Plain,2022-04-16,0.14318089,-8.218220256786303,-14.337880730221558,-9999.0,30.470000000000027,91.9442367553711,0.0,19.8,1.7000000000000002,0.100310236,0.3700747,28.17844171069919,28.498778642926936,10,9,2.003672
Level Barind Tract,2022-04-16,0.10941918,-4.786657948487317,-13.62455048884348,-9999.0,31.99000000000001,41.129974365234375,0.0,9.3,0.8,0.1366567,0.3382707,26.762449337187263,27.29767652239121,40,21,1.023255
High Barind Tract,2022-04-16,0.10195654,-10.220764430315768,-15.308461831354345,-9999.0,29.970000000000027,19.91364097595215,0.0,19.8,2.2,0.29367128,0.5891126,27.65671319507419,28.40016908191501,40,27,4.800704
North-Eastern Barind Tract,2022-04-16,0.16170014,-5.82112741166292,-14.769911288932189,-9999.0,28.53000000000003,23.3606071472168,21.80802345275879,21.200000000000003,2.9000000000000004,0.28576937,0.56378984,25.759275509062263,25.96677296956381,40,28,0.92740995
Madhupur Tract,2022-04-16,0.21649827,-7.091739160164954,-13.361448433031182,-9999.0,29.29000000000002,76.02829360961914,5.837395668029785,8.4,1.9,0.19317536,0.4778117,26.829088102068223,28.18537183489121,10,19,1.8543341
Northern and Eastern Hills,2022-04-16,0.22554673,-7.436203882392787,-13.965147524142276,-9999.0,32.97000000000003,62.40190505981445,0.0,15.4,1.5,0.00066867267,0.28070176,27.892413529895634,28.06367354620073,10,44,6.833596
Akhaura Terrace,2022-04-16,0.17900962,-8.109583101616613,-14.59080440935456,-9999.0,29.910000000000025,66.97640419006348,18.700082778930664,17.2,0.9,0.11464789,0.35282052,27.24960289001467,28.613640994117414,10,20,6.139173
Tista Meander Floodplain,2022-04-23,0.1619895,-10.432749989830828,-16.414304880433008,0.7187,29.610000000000014,20.181495666503903,27.668607234954838,16.900000000000002,2.4000000000000004,0.28943628,0.6074803,27.17602410089404,25.291920598347986,40,30,2.9639122
Lower Atrai Basin,2022-04-23,0.07221591,-9.498635216699787,-13.81636256925984,0.5745,31.31,0.0,38.9390754699707,8.8,1.6,0.27842465,0.55186033,29.52550559270952,27.382427015758708,40,13,1.3783625
Lower Purnabhaba Floodplain,2022-04-23,0.08117296,-11.888290398005932,-16.053724638550186,0.7086,29.69000000000005,16.434412002563477,19.887739181518555,10.5,2.2,0.34148973,0.6350877,29.267913981846448,27.684498723347986,40,21,2.117609
Active Ganges Floodplain,2022-04-23,0.17092624,-21.97649171038856,-27.277977037183447,0.1115,28.650000000000038,7.619817733764648,29.203725814819336,1.0,0.4,0.06462035,0.24105461,30.26349619910832,28.062707428705156,80,10,5.383606
High Ganges River Floodplain,2022-04-23,0.13026157,-9.49765339302162,-15.28064814027044,0.5758,31.31,6.083864688873291,16.90141785144806,6.0,1.7000000000000002,0.17695136,0.4292804,30.806174305507117,28.65643417721708,40,12,2.11251
Ganges Tidal Floodplain,2022-04-23,0.17389026,-9.813970434745537,-16.2351273898271,0.521,33.83000000000004,6.12441349029541,11.812334537506104,10.2,1.0,0.048594132,0.29667422,30.543060466221448,29.28238748822895,40,4,2.2087178
Eastern Surma-Kusiyara Floodplain,2022-04-23,0.2106476,-7.429444000941503,-14.394001619487431,0.5791000000000001,26.370000000000005,69.31580638885498,73.61947631835938,11.6,1.1,0.19114858,0.5165012,27.62163887023928,25.723282205490875,10,20,3.447917
Sylhet Basin,2022-04-23,0.19062479,-7.292747775669812,-13.91680773195751,0.3793,27.970000000000027,59.67637252807617,116.71417617797852,8.200000000000001,0.5,0.07657472,0.3358876,28.19692718869169,26.0855171385266,90,8,1.8543341
Northern and Eastern Piedmont Plains,2022-04-23,0.20472065,-8.14949959415789,-14.972812775044536,0.4135,27.19000000000005,60.46354293823242,104.27455520629884,7.0,0.7000000000000001,0.11660378,0.4273999,27.982827486310725,25.924663343883708,40,6,1.0212765
Chittagong Coastal Plain,2022-04-23,0.14236452,-8.285471480111768,-14.392492050470253,0.5866,30.010000000000048,0.0,91.9442367553711,17.1,1.5,0.12924623,0.42770013,28.674408122471448,28.17844171069919,10,9,2.003672
Level Barind Tract,2022-04-23,0.119142815,-9.338569345024696,-16.329713962620232,0.5502,29.81,21.586069107055664,41.129974365234375,8.1,1.6,0.15937941,0.37787357,28.492755871727358,26.762449337187263,40,21,1.023255
High Barind Tract,2022-04-23,0.08183726,-7.922813775122258,-13.631406839676664,0.6492,30.03000000000003,8.720195770263672,19.91364097595215,10.0,2.2,0.2788104,0.5677083,29.796548189435725,27.65671319507419,40,27,4.800704
North-Eastern Barind Tract,2022-04-23,0.15029037,-9.796930582645905,-16.172613876556877,0.6341,30.610000000000014,29.039745330810547,23.3606071472168,6.2,1.1,0.27543887,0.5703902,27.55748801458452,25.759275509062263,40,28,0.92740995
Northern and Eastern Hills,2022-04-23,0.21365684,-7.149663844105395,-13.598657272641034,0.6421,29.450000000000045,0.0,62.40190505981445,12.0,1.6,0.09758314,0.34401423,28.73981455848332,27.892413529895634,10,44,6.833596
Akhaura Terrace,2022-04-23,0.16198514,-7.790778686606776,-14.620871361895952,0.535,30.590000000000032,0.0,66.97640419006348,12.1,1.6,0.11853593,0.3986983,29.47344551086428,27.24960289001467,10,20,6.139173
Active Tista Floodplain,2022-04-30,0.22949994,-5.47079170672517,-13.716740701575516,0.6502,26.950000000000045,20.70639419555664,22.097824096679688,15.7,1.4,0.15796316,0.41863552,25.220795477004287,26.73168816339404,40,33,1.3866117
Tista Meander Floodplain,2022-04-30,0.1468409,-7.870840023419511,-15.179978907756038,0.7187,25.49000000000001,0.0,20.181495666503903,23.4,2.2,0.27814007,0.5628359,25.47888699486145,27.17602410089404,40,30,2.9639122
Karatoya-Bangali Floodplain,2022-04-30,0.20055565,-6.045132906801687,-12.83351922847259,0.6397,29.69000000000005,24.584720611572266,16.528413772583008,13.8,1.4,0.078720346,0.33259326,26.517379833403083,29.392600086757117,10,17,0.92740995
Lower Purnabhaba Floodplain,2022-04-30,0.1884538,-10.3397546395387,-16.666400526386013,0.7086,28.31,12.586312294006348,16.434412002563477,15.6,1.5,0.2703511,0.5717904,26.087889971051936,29.267913981846448,40,21,2.117609
Active Brahmaputra-Jamuna Floodplain,2022-04-30,0.20907061,-8.449289213764715,-15.138957259283645,0.5804,28.430000000000007,0.0,28.088647842407227,17.5,1.8,0.1460323,0.44073346,25.95205477759953,28.42746569315597,40,18,2.044861
Young Brahmaputra and Jamuna Floodplains,2022-04-30,0.30745926,-5.139821662639202,-12.788231071479752,0.6581,31.07000000000005,0.0,22.159571170806885,17.5,1.7000000000000002,0.17649086,0.45948258,26.586273992629287,29.244232341221448,10,24,1.0177696
Old Brahmaputra Floodplain,2022-04-30,0.20627606,-9.175872850907991,-15.47844444450109,0.4828,29.55000000000001,0.0,25.873329162597656,9.9,1.0,0.070534475,0.29893926,26.11145535423645,28.47498010907856,40,14,3.8419693
Active Ganges Floodplain,2022-04-30,0.30409035,-18.491258701740243,-26.378570218440597,0.1115,28.730000000000015,0.0,7.619817733764648,5.6000000000000005,0.8,0.061566483,0.19868366,27.14802994501025,30.26349619910832,80,10,5.383606
High Ganges River Floodplain,2022-04-30,0.2541418,-7.920318305795269,-16.431811570056148,0.5758,30.33000000000004,0.0,6.083864688873291,8.9,1.2000000000000002,0.10381077,0.37769446,27.492861139206692,30.806174305507117,40,12,2.11251
Low Ganges River Floodplain,2022-04-30,0.33621228,-4.9796148799155535,-13.197354121684771,0.633,28.750000000000057,0.0,11.934792518615724,20.0,2.1,0.27417618,0.6102341,27.64972730364121,30.57876312619169,40,9,2.0225782
Ganges Tidal Floodplain,2022-04-30,0.24049608,-6.887750415387371,-14.321062471846153,0.521,35.81,0.0,6.12441349029541,13.9,1.2000000000000002,0.077731885,0.3330237,28.585495067778083,30.543060466221448,40,4,2.2087178
Gopalganj-Khulna Bils,2022-04-30,0.40484414,-7.155870250278716,-14.66815302004522,0.5595,31.090000000000032,0.0,0.0,13.3,1.5,0.11499814,0.35934663,28.39766954694477,30.832297352382117,40,6,0.92740995
Arial Bil,2022-04-30,0.2820076,-8.253847440119905,-14.08826596382028,0.5788,31.07000000000005,28.83139419555664,0.0,10.7,1.2000000000000002,0.17758046,0.47531867,27.693230837867414,30.130172166370244,40,6,2.2252872
Middle Meghna River Floodplain,2022-04-30,0.2412977,-8.484802272680133,-15.019882623169032,0.5864,31.010000000000048,0.0,0.0,14.9,1.5,0.17198697,0.46141347,27.66224822998049,29.869464856102358,40,6,2.95851
Lower Meghna River Floodplain,2022-04-30,0.21543297,-7.000818835118952,-14.508889614566904,0.7049000000000001,28.930000000000007,0.0,0.0,25.200000000000003,9.1,0.33215982,0.67211664,28.379184613909047,30.111559350150003,10,10,2.110285
Old Meghna Estuarine Floodplain,2022-04-30,0.23176096,-6.768155576877291,-13.925276336982115,0.5686,28.21000000000004,0.0,0.0,12.7,1.2000000000000002,0.14046662,0.3944521,28.05446595691501,29.9586808159238,10,12,0.92740995
Eastern Surma-Kusiyara Floodplain,2022-04-30,0.23849936,-7.831954880718632,-14.57288785527304,0.5791000000000001,31.69000000000005,0.0,69.31580638885498,19.200000000000003,1.6,0.15301724,0.4649507,26.512938799176936,27.62163887023928,10,20,3.447917
Sylhet Basin,2022-04-30,0.23689827,-8.156666095112392,-14.947389600375852,0.3793,28.81,13.109382629394531,59.67637252807617,5.9,0.7000000000000001,0.04494382,0.28673664,26.551373508998324,28.19692718869169,90,8,1.8543341
Northern and Eastern Piedmont Plains,2022-04-30,0.23951189,-9.212881550843862,-15.3279973298597,0.4135,28.430000000000007,7.467841625213623,60.46354293823242,9.2,0.9,0.07318909,0.33677056,26.362071518670973,27.982827486310725,40,6,1.0212765
Chittagong Coastal Plain,2022-04-30,0.23676094,-7.5816734272927455,-14.408754594602495,0.5866,30.79000000000002,0.0,0.0,18.3,1.7000000000000002,0.1478717,0.4225,27.753219677153083,28.674408122471448,10,9,2.003672
High Barind Tract,2022-04-30,0.16799885,-10.041210512701696,-15.687283931939564,0.6492,30.730000000000015,14.066186904907228,8.720195770263672,8.6,1.0,0.05904173,0.32790697,26.178873043968565,29.796548189435725,40,27,4.800704
North-Eastern Barind Tract,2022-04-30,0.16158253,-6.137245239672474,-14.844669130972898,0.6341,26.010000000000048,0.0,29.039745330810547,14.9,1.8,0.21698113,0.51034915,25.664585004534047,27.55748801458452,40,28,0.92740995
Madhupur Tract,2022-04-30,0.30258846,-6.607735122086805,-13.614286601771424,0.6606000000000001,30.510000000000048,35.59762191772461,18.125829219818115,7.1000000000000005,1.8,0.14899668,0.45965475,26.61609402611145,29.270401891072595,10,19,1.8543341
Northern and Eastern Hills,2022-04-30,0.26758587,-5.4113820280971145,-12.083333642876177,0.6421,31.07000000000005,13.080467224121094,0.0,25.1,3.0,0.0992647,0.41404587,27.5429564703079,28.73981455848332,10,44,6.833596
Akhaura Terrace,2022-04-30,0.21744114,-8.399938029006027,-15.038712527020262,0.535,32.31,0.0,0.0,16.1,2.4000000000000004,0.12789115,0.41952056,27.30461709158766,29.47344551086428,10,20,6.139173
Active Tista Floodplain,2022-05-07,0.19268002,-4.666660525909983,-12.611214646362532,0.6005,28.010000000000048,102.5991668701172,20.70639419555664,11.7,1.2000000000000002,0.20214823,0.52729255,26.894504892258453,25.220795477004287,40,33,1.3866117
Active Tista Floodplain,2022-05-14,0.31784183,-4.790746113288805,-12.356535899012774,0.6005,30.07000000000005,290.8683242797852,102.5991668701172,14.8,1.1,0.102518275,0.31486145,25.31922810872396,26.894504892258453,40,33,1.3866117
Tista Meander Floodplain,2022-05-14,0.26106387,-7.232978112826027,-14.27354977236193,0.5409,27.57000000000005,275.8038330078125,95.24688720703124,12.5,1.2000000000000002,0.23138632,0.535,26.495660400390648,27.13908729553225,40,30,2.9639122
Lower Atrai Basin,2022-05-14,0.2190913,-7.0970667215111245,-13.254849450379298,0.3751,31.650000000000038,68.42259883880615,38.81057357788086,6.0,0.8,0.26636145,0.5406291,30.117335437593056,27.552301116216768,40,13,1.3783625
Old Brahmaputra Floodplain,2022-05-14,0.27671936,-9.495528755281065,-16.40120093670404,0.24,27.49000000000001,88.5031852722168,77.00605773925781,13.7,0.3,0.10368932,0.31482768,27.932497732979925,26.99530009315129,40,14,3.8419693
Active Ganges Floodplain,2022-05-14,0.32993767,-16.717443553408664,-24.34198742273121,0.2181,25.81,38.83415985107422,64.60601806640625,21.0,1.8,0.22649223,0.51438665,30.25912301199781,27.612557347615564,80,10,5.383606
High Ganges River Floodplain,2022-05-14,0.23120786,-8.609772243511436,-16.184057562673228,0.4322,32.910000000000025,19.918609619140625,109.07947540283205,12.6,1.0,0.08690137,0.3319083,30.585015869140648,27.70843485877629,40,12,2.11251
Low Ganges River Floodplain,2022-05-14,0.339324,-4.582269367916652,-13.371364472633454,0.7156,32.410000000000025,27.32503890991211,93.7365493774414,24.200000000000003,1.5,0.23202091,0.5516926,30.18806646437872,27.64506292797273,40,9,2.0225782
Ganges Tidal Floodplain,2022-05-14,0.2339043,-6.786616587315674,-14.301549805733618,0.3902,33.670000000000016,0.0,51.2249641418457,13.2,0.8,0.09029016,0.3519598,29.79111705961685,27.890133612496527,40,4,2.2087178
Gopalganj-Khulna Bils,2022-05-14,0.31779385,-7.673525814483627,-15.230040630576411,0.5921000000000001,30.870000000000005,0.0,56.53178215026856,19.200000000000003,1.2000000000000002,0.14437124,0.39685315,30.151759265718056,27.897481082734657,40,6,0.92740995
Arial Bil,2022-05-14,0.2515609,-8.877039615997276,-15.669398287183489,0.5209,30.170000000000016,37.59672927856445,112.91229629516602,12.0,0.6000000000000001,0.35746607,0.6691958,29.85176856631324,27.734325390770323,40,6,2.2252872
Middle Meghna River Floodplain,2022-05-14,0.27192485,-8.688780529412568,-15.23355002320601,0.4071,29.63000000000005,46.28744888305664,54.34275817871094,16.5,1.4,0.19905984,0.44961748,29.439670817057333,27.53524614969893,40,6,2.95851
Lower Meghna River Floodplain,2022-05-14,0.21050386,-6.331607199792716,-14.448007107183724,0.7285,29.03000000000003,0.0,65.97134399414062,17.6,8.700000000000001,0.29653788,0.65217394,29.354372732979925,27.57577349344893,10,10,2.110285
Old Meghna Estuarine Floodplain,2022-05-14,0.2551838,-5.864208602436378,-13.930880957739893,0.6248,28.55000000000001,25.68589210510254,107.18621063232422,15.2,0.8,0.3082471,0.6271451,29.315159098307333,27.521388262794176,10,12,0.92740995
Sylhet Basin,2022-05-14,0.3211726,-10.154635480203838,-17.58443056518032,-0.0381,27.83000000000004,357.6796398162842,42.66357517242432,8.0,0.1,0.25547445,0.47549018,27.04390723818824,27.17489458719893,90,8,1.8543341
